Date,AP1,AT1,TP1,TT1,AP2,AT2,TP2,TT2
2016-01-01 04:48:00,2019.7579576800567,160.13789485863134,2115.7963523824064,174.43894798879413,2164.394082127643,176.52532043895675,2250.1131079225875,176.53269978598314
2016-01-01 04:48:05,2212.706969124802,174.51030579872406,2188.9331068546185,166.41442105353624,2308.0732110718213,179.72135673744492,2057.5469343040977,165.4329761107104
2016-01-01 04:48:10,2193.6590167875374,176.77693740450977,2220.6442169503757,166.34377566612378,2205.639210727228,181.92153556629214,2247.308283564076,176.28740999506383
2016-01-01 04:48:15,2046.1714745742113,174.86554020519318,2090.817842641938,156.59297506899514,2232.6475839184322,174.13056202748078,2386.891572706661,168.6843327145665
2016-01-01 04:48:20,2094.2041886503994,176.78306016510908,2085.0194245060848,163.38840756976487,2436.7997836370646,178.7319892858553,2311.065195177808,176.69368681472463
2016-01-01 04:48:25,2151.290167068225,165.17970775331213,2157.0425339848493,168.80261819203358,2161.2838966238805,177.26388742292744,2269.703343557301,174.40168404849393
2016-01-01 04:48:30,2143.5972583856287,165.49409428692152,2223.932547124819,173.1671661470477,2140.687126715434,173.57380400271495,2214.2882880872685,169.36314447985998
2016-01-01 04:48:35,2157.5913114423493,175.74799725993753,2335.6358641650518,169.99488241040623,2281.5452672089714,177.4008610219242,2264.382609287519,177.06410046163816
2016-01-01 04:48:40,2176.373984461579,166.68378351259082,2264.7933828436235,170.93552576798567,2262.201632834131,175.14070139674755,2259.2496803113636,178.35404874649126
2016-01-01 04:48:45,2400.3553831724394,172.72158889443293,2138.604671412414,166.13520244524372,2147.3631863246433,176.76037573897767,2344.956972970316,174.3764396516998
2016-01-01 04:48:50,2229.3959236778455,172.147730844116,2320.718226352987,172.34421262923598,2061.7084305235126,178.2314640320351,2317.666518343174,174.69900815560717
2016-01-01 04:48:55,2189.2939707586015,158.65531444955644,2115.3134234835334,179.00058390118394,2136.0111529010787,177.90747237296458,2266.430185358309,171.64958170027293
2016-01-01 04:49:00,2173.4626015221547,168.9055071040163,2158.0695461612054,171.96980616750656,2094.214117052194,170.6319088801148,2186.6189321470633,180.48167645835548
2016-01-01 04:49:05,2244.0975441845617,164.6731636021562,2209.634771134108,167.29979945056533,2285.7794183366213,172.50895241035641,2295.455983680234,180.5498568984625
2016-01-01 04:49:10,2339.1112290561073,175.4846260090595,2231.134696221462,169.06777283035822,2311.3254900882807,177.08052737894414,2191.475788281428,171.9427009120601
2016-01-01 04:49:15,2132.3297660590342,177.8247003791665,2124.4147332798866,164.13282888747338,2466.644324401656,169.86181091444445,2182.236854347625,179.4421348683582
2016-01-01 04:49:20,2391.037536216657,158.4734968311847,2051.9615922646603,170.0072148721461,2276.1769362198515,175.9365789039632,2339.4812839756028,182.90669492368775
2016-01-01 04:49:25,2171.939879365643,171.0390830257056,2180.420813550618,181.06068627944296,2049.5398834617163,172.7153194998731,2193.27563365455,174.3676341316981
2016-01-01 04:49:30,2176.371319518676,185.87895311602696,2068.4571346283014,165.56588210817844,2299.3805449708234,182.7975757997133,2169.0412191224996,177.37784497827352
2016-01-01 04:49:35,2117.1383044529953,164.41717538807399,2178.7852827703014,166.64652803755024,2213.0147739038475,177.69323579915616,2211.8822129650257,174.90926694068241
2016-01-01 04:49:40,2235.8998092665547,178.81165495001846,2269.369252384263,163.61925249950045,2228.9615744852986,173.59932645267298,2389.573469598763,179.15968415886974
2016-01-01 04:49:45,2198.480811449381,162.7334168114763,2230.811542042103,169.10818861914407,2337.2983246023555,181.3761860297378,2198.067153797531,172.86103508366205
2016-01-01 04:49:50,2221.700523556276,173.76831459239392,2141.6251537566777,181.9716371468145,2336.422536917968,172.87567412830643,2248.5708035354965,173.38077592891383
2016-01-01 04:49:55,2156.9974632085596,166.04918423989454,2217.697752724104,174.85338392155688,2232.379240456636,174.54033492441025,2285.042225382968,176.77888079782687
2016-01-01 04:50:00,2360.8578154832653,167.76058231419304,2197.7935864052724,172.6315259351885,2238.0810313378825,181.21113751770153,2282.273858287153,170.31171118496488
2016-01-01 04:50:05,2065.2554415315294,169.0037244978447,2120.696376980899,169.88825200180847,2214.7783632337982,172.02226981248847,2333.8037131634806,177.73645693367445
2016-01-01 04:50:10,2235.0354180507343,169.0757257885548,2313.2533364880205,161.5602512767642,2218.330241426615,178.06296182541598,2168.019930062609,171.48584254595184
2016-01-01 04:50:15,2160.973180071353,159.17806708172165,2215.1859330524658,156.30300736570146,2282.4253917249143,178.57396835609168,2264.304461448501,176.72067621834682
2016-01-01 04:50:20,2168.1113514654057,168.36912045722957,2104.441438262925,172.2316716294975,2291.3278631461035,178.8272302791696,2182.8724842674524,173.60669757628963
2016-01-01 04:50:25,2069.035504647587,173.31023640884476,2239.379794539673,171.18980145747616,2221.9547532718857,178.34973927385127,2262.1100968470223,171.8295315791683
2016-01-01 04:50:30,2264.2940393387394,171.8488079743617,2407.779554068293,174.8899236057983,2145.6821344425657,177.72583310426273,2272.4273880112855,172.12008540779456
2016-01-01 04:50:35,2168.0261257120596,170.4574391028414,2204.1407103050556,178.5198001145116,2251.306751226532,178.79098345250515,2237.119028494041,170.30389002861043
2016-01-01 04:50:40,2165.0806367245486,169.47537832393184,2214.5211948250612,167.72346538041637,2314.270733866373,175.34534767615386,2326.4912783878253,170.14580004709254
2016-01-01 04:50:45,2162.9462257927908,160.88435081343698,2253.6938526416234,173.60171381801007,2154.604623244966,171.98131175597317,2354.988411304285,176.66286577332588
2016-01-01 04:50:50,2039.4268341080274,163.2994288685614,2114.313532335054,182.65555663410194,2275.2396272040573,174.1816304657879,2390.5737443631983,179.71821773514532
2016-01-01 04:50:55,2196.083076820388,162.74442264600427,2091.666108478188,169.94595458162547,2303.2796757500078,176.64733013019114,2264.1990193890024,176.376736057524
2016-01-01 04:51:00,2172.2537029546997,173.76528693374365,2289.4218740191973,176.06441897019525,2192.03616070995,179.01175975092013,2167.1693235761177,173.35096607579362
2016-01-01 04:51:05,2156.7965634900625,171.4673967754801,2345.657138937744,154.58370682213211,2157.297240677315,177.96452718790886,2286.268325704891,180.82516767831277
2016-01-01 04:51:10,2194.4364575218983,167.39800004576855,2193.2874666907546,151.70533168612636,2309.1837304215646,177.64841688075882,2320.960126417214,176.42424708802372
2016-01-01 04:51:15,2329.338541275106,179.7112792176827,2328.710131631803,166.90085968425547,2448.247275087566,175.00506265522614,2127.5247200750487,181.48576965974297
2016-01-01 04:51:20,2209.9588415152657,167.89982744693503,2150.7628734195864,166.0810904454765,2224.498881053523,177.2345185876019,2267.390446091194,177.9844857982007
2016-01-01 04:51:25,2358.358451636875,172.47225857652865,2264.26132655705,166.1812447209515,2137.399161242644,174.05946415902807,2301.0251775604115,172.28055937953593
2016-01-01 04:51:30,1981.21347693327,175.92842939732705,2210.412350130026,171.9576729103611,2163.3594623013278,176.10809806102054,2232.205282576093,175.74668452318133
2016-01-01 04:51:35,2261.026108472964,175.33251075226423,2037.5359251239288,169.12848846001748,2241.8681129523748,177.86882591072217,2190.068861267666,173.9112076121703
2016-01-01 04:51:40,2142.594520169756,155.8647197258515,2122.5586322017684,164.7214367345954,2160.4369410779923,174.1842044201926,2275.868584067903,177.7851427143004
2016-01-01 04:51:45,2282.2371663324343,168.4564001834089,2277.1853333342488,160.69764650726665,2216.671137792435,181.59356076337835,2277.5418743060836,176.99403312115084
2016-01-01 04:51:50,2232.877189149525,160.7322998640773,2133.1351284518646,159.68722727392463,2184.8946315571097,175.51042067452173,2339.039616827069,177.74271074388284
2016-01-01 04:51:55,2287.9571370892572,158.9321770280913,2199.9134651039094,157.82005318223466,2263.837142292041,178.7407555833889,2010.4315818495916,173.82405974127556
2016-01-01 04:52:00,2339.7762633689135,164.18830262745135,2307.8279050981173,160.15281445052904,2172.370852744107,174.17046257029892,2195.9666039466965,170.22244135020475
2016-01-01 04:52:05,2071.4513845898614,163.16397963519375,2074.3064023743477,170.65411101129175,2365.998791341597,177.99623030987553,2341.5160226982957,173.98678978933955
2016-01-01 04:52:10,2316.519816449257,176.33338278293212,2075.2845884604376,165.45734173553518,2293.5183542896452,175.65760113516032,2277.7485459308746,172.03794442733187
2016-01-01 04:52:15,2178.667033877363,180.42319610903357,2267.332491519786,156.21556270640656,2225.625518313369,173.49195587832833,2205.623474950301,178.35938082392084
2016-01-01 04:52:20,2207.5629515619285,171.54323567867158,2303.279955986715,158.05910896465863,2134.273730897414,181.9857555169901,2211.049709682706,173.16541655319412
2016-01-01 04:52:25,2370.96804139581,173.57128050529042,2157.4969093644145,152.25384930587742,2133.4916110701424,173.02987727858974,2167.860409384881,173.57007224363656
2016-01-01 04:52:30,2372.2734444704893,181.99818809406446,2276.4608971229545,183.58050559977073,2189.047969923029,177.92008915577193,2353.9576314893443,178.70440239598597
2016-01-01 04:52:35,2097.7403844564437,170.57437130518406,1967.6205946713185,163.94739377093467,2369.7045731423013,176.58246860677266,2225.4830694723096,176.89898862540824
2016-01-01 04:52:40,2188.434866164745,172.8967113288838,1939.2458444331191,173.35728171422724,2254.8647255134706,181.80911718308474,2268.1449432592062,172.11353407312245
2016-01-01 04:52:45,2154.3060757710573,168.40479455690868,2056.0831368482254,162.8242301533588,2183.2476011146273,176.06819541829987,2077.888200811482,170.11607116895604
2016-01-01 04:52:50,2290.9535117616265,167.1246472225372,2219.9346739325374,166.09667135752537,2279.8800772425543,171.1830009508933,2222.4465734930545,172.769650459832
2016-01-01 04:52:55,2320.834451008029,166.67718583494678,2245.8954269092287,165.08999838011152,2235.3500587606263,178.31844725763477,2356.5674559427753,170.93142439316853
2016-01-01 04:53:00,2171.039485366143,168.70763447928732,2263.3439393192157,155.59686084285738,2397.0172529706006,180.5443407701622,2243.365512902313,170.97892351565736
2016-01-01 04:53:05,2102.4094267842834,178.67478964593087,2381.1188163671127,164.54035071454513,2182.269891194211,169.3961689516621,2251.5502807305766,175.2820059643246
2016-01-01 04:53:10,2247.8483036532202,175.51551296569644,2280.263708736827,165.49858975782854,2364.1873049435226,178.9184560290901,2221.506664981306,172.7253729860745
2016-01-01 04:53:15,2191.3069243166165,171.90294923871224,2059.535639946194,174.11428676142418,2168.6629676971065,177.57577513566278,2204.064056271922,175.16073299148368
2016-01-01 04:53:20,2248.07182526454,165.2938233924067,2258.275614217536,157.34471960681395,2313.1450473736904,175.6939884913424,2319.0872006059067,173.07700723894112
2016-01-01 04:53:25,2268.04932097362,170.57237109560845,2192.153654541411,168.23464416950293,2179.2951243628017,174.82692758485376,2198.777982311695,180.2165338134746
2016-01-01 04:53:30,2029.7624894162268,162.65532967861327,2117.7078025233736,170.91846107814754,2220.6232231895588,173.75201612341255,2283.8689428400035,176.65262674369092
2016-01-01 04:53:35,2179.3465968390087,171.58921282112647,2078.8968833678546,160.55751178665784,2290.259605592985,181.82391935734915,2092.9323140562697,178.34366278559503
