Date,AP1,AT1,TP1,TT1,AP2,AT2,TP2,TT2
2016-01-02 09:36:00,1619.5134541732666,180.66768456695306,1562.4314124606883,176.62020953795428,1878.1601240936388,188.9432091774046,1737.5979499629284,183.60205728787236
2016-01-02 09:36:05,1737.6285741208467,181.70108852456065,1642.224959450555,168.66643994596143,1541.809090000765,191.53539590359287,1593.7553770202005,190.99667006835418
2016-01-02 09:36:10,1710.0007378857695,176.02914097449005,1623.2803042005296,183.97740771182035,1556.1625671422303,191.42533326126735,1525.5656408447028,191.39228400653136
2016-01-02 09:36:15,1656.4171679223277,185.37043312410697,1716.5312433970353,184.9089953364485,1674.7653674743574,188.12822251504923,1689.8400323806195,189.0097711498881
2016-01-02 09:36:20,1648.8203984205654,185.26066181498533,1655.4038698229258,170.5918895859226,1638.5534390944567,187.40425621113494,1631.1014285296242,184.0483820986642
2016-01-02 09:36:25,1532.3385988716711,179.17958686584717,1701.8786134392872,185.39725282342968,1635.7819923018253,187.31342824653586,1631.9727354978074,186.0635927067367
2016-01-02 09:36:30,1584.6815181258796,180.5981770607557,1640.7894395488327,175.37162876375984,1517.3494333793192,186.22935943714828,1703.3462323366484,188.51974730927063
2016-01-02 09:36:35,1531.0310438597762,182.8017705961512,1790.8428724486491,190.8266668897784,1675.9698236499887,186.774686299054,1634.8530890331992,185.83275688149988
2016-01-02 09:36:40,1656.060815795302,179.59049594516287,1644.9416263922315,181.7393255265772,1616.0321959630983,192.39802686016088,1771.2797137695031,187.4551865230544
2016-01-02 09:36:45,1591.8074090920209,188.14520374967543,1545.0128266333986,191.27476858684528,1666.9016044987836,186.52866161502686,1694.656529417446,184.56411590054557
2016-01-02 09:36:50,1684.2141058718298,180.19394720577915,1584.185175625223,185.0302215132495,1666.105405532624,186.2098489103385,1698.1538334378104,186.1735310408582
2016-01-02 09:36:55,1628.2295833246226,186.2841929120199,1504.284413364961,188.7223346224155,1553.728599106386,179.67675098555023,1682.2586623256502,185.0090063689014
2016-01-02 09:37:00,1563.9191440943023,179.0816913634532,1605.067185668729,171.36455637826268,1648.692019535172,185.68598966079819,1692.5875229976193,189.5592960094859
2016-01-02 09:37:05,1532.779944668338,188.2598120289088,1689.411384005278,176.50190182113357,1596.9683120771797,188.91863940136608,1691.793547063377,192.3440533491256
2016-01-02 09:37:10,1593.3422845071755,185.4652491701284,1719.3237254507974,173.36897890790635,1636.5458691289568,193.58591590148097,1705.8862280185658,180.48891440921406
2016-01-02 09:37:15,1544.7627990555945,190.1893372614613,1663.646717156293,192.99234988165819,1620.7056367170585,185.9165083253998,1674.2195303165572,188.59254832635358
2016-01-02 09:37:20,1653.332987484864,188.3660280497075,1842.3727726169973,178.03618823591788,1566.0570359446754,191.47933171610921,1652.698901940803,190.44221704261858
2016-01-02 09:37:25,1661.7505765363878,191.9896556063141,1566.0880540614583,181.97486006525978,1705.1960214149772,186.09457540098603,1696.8645843807874,193.56245352929406
2016-01-02 09:37:30,1529.2495908818987,179.76024091249914,1532.0886067177844,177.49312806448626,1589.8826354814853,182.20050216495162,1633.0970445196917,190.79840762444175
2016-01-02 09:37:35,1518.269894979081,183.24674080277236,1725.0319518231918,183.93322750609877,1701.078553848146,186.42359834137292,1772.5125300244285,191.141781708179
2016-01-02 09:37:40,1635.290826750564,184.18923782595004,1820.8189042712554,181.29719665895456,1593.805240540766,183.8694794169047,1759.5274484972426,184.32225109116143
2016-01-02 09:37:45,1561.6508563111665,185.05579769142133,1515.814716225298,177.558103001927,1704.0920348042907,189.06667229614453,1682.3960618164638,185.9505513911124
2016-01-02 09:37:50,1587.5326341220098,183.92390270432878,1723.4283404874188,169.91067639664664,1703.303212616298,187.81730708870288,1613.5433004432623,185.20845624768953
2016-01-02 09:37:55,1609.563208191504,176.28911037798827,1731.7830198282697,197.08523563185352,1582.7484817390223,188.8517527147403,1742.9050090428082,187.1685811518296
2016-01-02 09:38:00,1623.4049201934426,181.33689175267298,1525.3974038459482,177.8918041251873,1620.0382547396919,190.6981503597894,1609.7765288334804,185.42726671050625
2016-01-02 09:38:05,1745.1058634755855,178.91480843737136,1638.522714640069,177.45222117045935,1777.298966388166,195.90875488196914,1741.4152197968945,180.4637144804532
