Date,AP1,AT1,TP1,TT1,AP2,AT2,TP2,TT2
2016-01-02 00:00:00,1914.7322160821532,174.22030484662838,1814.9698652454063,179.06501895933923,1691.5049618983785,187.81419883605938,1883.3905332582767,174.16351058257567
2016-01-02 00:00:05,1770.8639900240019,178.60365121821968,1884.6613713769582,167.5964482323631,1959.0991627723267,182.45667243429108,1801.476486352821,176.88603623058194
2016-01-02 00:00:10,1806.2569219827124,181.30911826112873,1818.6648329756172,183.11444914556893,1966.9410236153792,186.00498439793338,1813.2426315023488,178.73653992624344
2016-01-02 00:00:15,1874.9638933899207,177.4605959887944,1842.418582258295,176.51922373773618,1737.0075164513876,180.5565687212871,1867.2282111691773,185.56515681703084
2016-01-02 00:00:20,1825.7261998136178,174.8156389751623,1672.228473253731,172.30636363771532,1636.2131588916309,186.48908927292103,1925.2089262113752,187.75918373730346
2016-01-02 00:00:25,1945.5658687390764,168.53706012889208,2002.4724907871066,181.33112292278898,1967.7908566185451,180.91736039774275,1806.6724722140934,181.46465620460242
2016-01-02 00:00:30,1945.592708799225,189.2650066406475,1947.3324662291977,178.20748479264424,1867.5204398527378,181.94731425566948,1828.358933318378,179.98925571067508
2016-01-02 00:00:35,1772.4050809166172,174.55610212629463,1577.4074067989918,164.1594699684507,1742.931812384163,183.48134462268544,1907.6201535852256,185.27089877229093
2016-01-02 00:00:40,1801.1051387602527,179.4525681111883,2072.7120288501715,169.6081831093884,1944.853882167924,178.92723401225388,1743.2359088103672,180.61110457671882
2016-01-02 00:00:45,1755.1545706717623,186.09435822735517,1877.9235598003918,180.4662076115357,1701.9978052303547,182.07553465805034,1945.967122735094,185.90912367689396
2016-01-02 00:00:50,1764.5940469065229,179.19581607520766,1783.5008531003705,178.08821525925387,1811.5197414393213,179.88736932876074,1820.9175092790606,180.30759894638928
2016-01-02 00:00:55,1708.67522373282,176.14166973231755,1789.281231260178,186.68987941023335,1932.3711889867657,182.20239137875154,1794.4806391038944,181.24854531921207
2016-01-02 00:01:00,1799.4082886387478,172.60956446822107,1988.0783323956487,169.59553787909988,1856.0705023882815,183.4508075455334,1840.3960138730245,182.04915103099395
2016-01-02 00:01:05,1828.1539331588597,175.88369003420107,1778.2376949665654,178.70235027373764,1721.5014110089162,184.96473573059166,1800.4018309135242,185.86211909884554
2016-01-02 00:01:10,1975.2690851013715,178.23390961377024,2023.0095456459237,169.6732948670438,1865.2473231109132,184.05714520189372,1804.9971492929167,181.45469659328285
2016-01-02 00:01:15,1903.1113536866897,174.93782246828187,1795.1641293694372,183.51912891301996,1848.4011669518036,185.4933950367628,1770.7961582922394,182.98437162099276
2016-01-02 00:01:20,1797.0132835793281,180.6290385173288,1833.7108853940126,182.31795566248843,1740.9596915064071,186.22994558278305,1717.3784926083194,185.05258262893634
2016-01-02 00:01:25,1848.38932733576,177.8135074440272,1624.777308114848,180.9697445365145,1793.4613332272224,182.38455560827106,1855.6973828378145,183.85839916141552
2016-01-02 00:01:30,1904.270272773568,185.15069111244907,1727.7557114982194,162.54120231612012,1918.8618030280707,185.30763747908725,1875.7713398074065,183.35287621557802
2016-01-02 00:01:35,1878.4584845481993,177.25889155087808,1892.8109293770165,176.91019806599536,1887.62669917866,185.60789300127553,1817.0556855048535,183.34151729468854
2016-01-02 00:01:40,1620.944165948615,180.11238456690063,1812.518320953662,183.78635597598594,1967.3319610654255,187.65158343999747,1815.5061735644742,180.92193786320038
2016-01-02 00:01:45,1765.6691992273513,177.63910299842618,1899.6247182660265,169.49740069801916,1850.6674650509244,183.1755155553123,1906.4577468247994,178.0129471777893
2016-01-02 00:01:50,1748.3595348560912,165.83936833594305,1757.0712739312462,171.07584247301557,1850.8988135044804,175.47485790745313,1884.8682035145484,185.32774462273485
2016-01-02 00:01:55,1824.8859654349098,184.99738427870477,1812.3887178745142,178.2876629120253,1806.5879097311076,186.35563470959028,1723.9629278267487,178.3097741340032
2016-01-02 00:02:00,1909.930489762602,177.17423329951316,1863.5872093080234,182.13651231995027,1883.7381221401197,183.43001811612453,1885.2343764134428,179.39860296448754
2016-01-02 00:02:05,1680.672979537699,191.38302553784996,1745.237736950243,182.25229166720024,1928.7577753803619,182.6733780416311,1881.2978267899896,183.9500991594968
2016-01-02 00:02:10,1640.5494672226569,187.21133846542358,1934.136523171249,184.92215257637127,1763.5606796145044,188.0143876553546,1953.2398769464453,188.58665827578437
2016-01-02 00:02:15,1628.5468327895492,169.64182338219987,1925.878444613134,189.8366080743361,1881.6517745176732,183.78181002688768,1851.625345884112,185.2679410689968
2016-01-02 00:02:20,1895.934038854988,172.29570906877288,1847.6433900482937,178.41539203592274,1871.242529510123,183.45073898507243,1901.592891135235,179.77978755116706
2016-01-02 00:02:25,1697.7349566583898,178.5544155131228,1634.3702118618019,169.6429841690866,1803.3846284820127,187.8469695500993,1796.848215273261,182.4161031777907
2016-01-02 00:02:30,1849.9356679620116,169.84023755303465,1829.7376777873978,175.53505352148423,1855.4461069883303,184.38762858633163,1795.3242461277785,181.65469705705584
2016-01-02 00:02:35,1739.6202901846893,175.47941214981924,1752.679711576119,189.8197183387564,1926.0761277147656,181.30240205268632,2022.2947615958615,187.32251816105267
2016-01-02 00:02:40,1931.5401312390306,174.76796768851602,1850.4012548384555,174.47562413830158,1930.19344736505,183.5662300141435,1829.7999866299695,187.893058192243
2016-01-02 00:02:45,1931.5965617943243,181.94081257316202,1903.9135814406952,170.74117668171823,1890.9145084539582,184.73769874592676,1950.459878405412,180.2784666368396
2016-01-02 00:02:50,1982.756736692235,178.1336743410337,1732.6553674589584,177.7664431550838,1810.334595508272,182.4260431886858,1810.6528194399186,184.95918040399678
2016-01-02 00:02:55,1699.2421134411056,179.2696370126411,1897.0244683891979,178.07819801114542,1883.5193991443189,185.51024048615605,1923.752711732071,179.41338977599167
2016-01-02 00:03:00,1931.3017586245578,181.06118006620798,1767.9100985243942,184.62837606215564,1913.9097284215961,175.67916263753207,1850.8738888597632,180.10235366529963
2016-01-02 00:03:05,1732.3457561010969,182.48865447434508,1712.378293676718,176.44412750063174,1970.8985553518714,180.13555789308083,1800.925004818007,177.2563557882095
2016-01-02 00:03:10,2026.9882447735138,173.96479648340545,1864.9697320173564,172.72839048595478,1814.7375500166531,185.72247115577764,1758.0607286928916,183.76173919190543
2016-01-02 00:03:15,1932.2628840623784,181.3963152179039,1842.9109675265029,181.0255613891445,1820.2290221687456,184.65527138195569,1882.3498026228126,188.18375459203995
2016-01-02 00:03:20,1777.4820724082037,181.5837801122597,1867.672822503696,177.470780046542,1819.2881753392178,182.37656941522235,1984.312017832766,182.8625886673385
2016-01-02 00:03:25,1792.0371648013204,179.0123999379989,1849.6765137958669,168.7685790656417,1886.587687989632,183.81589676840207,1737.9709740760989,179.94133266123345
2016-01-02 00:03:30,1729.6641091532292,177.8057948370613,1911.312323070878,176.96017367603034,1971.7152144220402,184.53385307844147,1965.180302803925,175.04415577721954
2016-01-02 00:03:35,1669.0451419554893,181.9169187006133,1786.898124783313,175.41842246944407,1782.7214296492768,181.90505437136753,1910.4330535986921,179.80517923614707
2016-01-02 00:03:40,1901.0542767461825,179.3396496022904,1840.612505081993,173.05164977051652,1869.9332388975113,190.5668980858365,1811.2845746374167,180.9910138136485
2016-01-02 00:03:45,1909.2924366469476,178.25994789107207,1794.029344436407,174.30472975225615,1807.1314927815456,183.60972024997832,1899.652233755309,177.63657053423643
2016-01-02 00:03:50,1782.3525528242785,173.95480001754007,1811.304713931922,165.97564189146556,1756.7646075994044,178.38259183708146,1787.7672862721313,182.55895668671064
2016-01-02 00:03:55,1718.3298813983522,171.13381505549933,1803.8896927966146,177.6245482177909,1771.8755391810423,186.9337806693278,1899.2020564036588,179.64839538604764
2016-01-02 00:04:00,1987.4720811831728,182.80771936634946,1932.5521061710408,177.6256320151502,1870.241934573083,184.29606173639004,1777.1361522487207,183.3870172735096
2016-01-02 00:04:05,1807.520897555176,176.61356441959327,1725.6841493347163,171.77581240053473,1778.2547650707138,186.73859548354068,1929.2593450867569,176.6162739802116
2016-01-02 00:04:10,1834.6558467111934,185.87140051470516,1933.8061304193318,173.99392256259068,1790.926389133534,185.23504241644315,1741.5358842201827,179.11043545555214
2016-01-02 00:04:15,1769.5746489687606,178.77623153468298,1621.3042804168645,170.95798382296414,1847.676094291024,182.67399663736134,1837.7613509660098,171.61708163446986
2016-01-02 00:04:20,1865.0810974690064,177.25381647343715,1768.1499448304007,172.8231612292562,1975.7071186643996,187.29829277571602,1897.036079158057,182.52010758510184
2016-01-02 00:04:25,1752.119079557121,177.06607947774205,1737.5771214680042,174.72063242784847,1808.461051099327,182.61561080517524,1867.4877945270496,182.71654838262475
2016-01-02 00:04:30,1887.0729251627881,173.63398974880627,1809.7230801480453,167.62822059191052,2001.8463138432735,181.08943016996457,1871.291729528458,185.35524439417344
2016-01-02 00:04:35,1819.6125679359182,172.19344791061164,1852.6384805070215,171.1886886774499,1839.5426126672057,178.7016651571803,1850.31490882576,182.82654770752978
2016-01-02 00:04:40,1925.0979099833917,181.06903576139075,1806.4321256006087,173.291574496418,1863.9406181432703,182.35633531287706,1873.781008243381,185.84201428529474
2016-01-02 00:04:45,1840.2811469604455,181.42774556287998,1859.9267320307115,177.20510395928062,1837.999721596364,181.69715402399623,1875.8431368202012,182.97805794748245
2016-01-02 00:04:50,1831.6787498002006,187.66346563995376,1716.6834543198918,173.7124599184936,1871.1359592717506,185.94382707453605,1831.041798367097,180.8025058655504
2016-01-02 00:04:55,1832.0192986999643,178.59368177395257,1859.3406121364553,184.1511487252051,1893.069934739455,183.0402229262738,1766.9498370345927,186.92458500989957
2016-01-02 00:05:00,1942.2387996570583,167.30211798208913,1801.936500584413,165.41893894575588,1933.1614431285368,183.44152032948793,1971.2997455122854,185.11857504952894
2016-01-02 00:05:05,1605.7148146552677,176.28786094171988,1841.0687044921558,186.0547932770664,1849.705677359388,185.37984182338147,1790.8145065888316,172.42419241068077
2016-01-02 00:05:10,1873.3658424605326,172.9273647837558,1743.723353909751,172.2989066400488,1885.9060835065911,184.04527671300784,1808.158510795437,179.07383545173317
2016-01-02 00:05:15,1701.1175893717264,191.33881289619725,1899.9732130824696,171.0395889133142,1835.901493841843,187.09489625362966,1859.976297081563,182.4859011254533
2016-01-02 00:05:20,1753.5725441106983,170.8927922925461,1737.2217922057107,166.76945750990177,1859.303676255663,181.12371775640753,1895.8013857847677,183.23526200152276
2016-01-02 00:05:25,1765.9628458894217,185.36534941380475,1909.9110240768882,184.01100161126905,1763.2547588109865,187.15957968219857,1838.6860150610128,184.27410376436208
2016-01-02 00:05:30,1839.8458432595278,182.3167202994498,1820.9917757257685,182.75820000691857,1839.0515306003433,184.67296801000492,1842.3636799336455,182.09498331576071
2016-01-02 00:05:35,1807.514523680338,185.56947867780457,1744.566862252585,169.94770791597549,1877.8219027027199,185.45524299209927,1734.0010339676292,184.10350055624545
2016-01-02 00:05:40,1566.2025639949763,185.1584802509891,1828.606090875257,172.18028937646406,1889.6053859211554,179.75008561423297,1912.8092334934956,188.45760517847648
2016-01-02 00:05:45,1741.4739521928282,180.36955258689363,1967.1211287558876,173.11164748904002,1809.4219118030323,183.043715554795,1808.5638846259244,179.40593858182496
2016-01-02 00:05:50,1618.152314479628,175.01073479073528,1725.6691995429208,172.0051910319793,1916.4897104745592,189.2287326764839,1849.8399823815787,195.35879244114057
2016-01-02 00:05:55,1986.8322390293467,181.36012982790163,1821.6845305311929,172.71543400410312,1847.170493996263,180.4056373410826,1809.8269552101951,189.01075357976106
2016-01-02 00:06:00,1773.0399439645673,181.57621524897485,1852.090432204355,179.92291981462625,1872.542630692287,182.46946948956722,1893.0471306442657,178.389999155945
2016-01-02 00:06:05,1879.8361942554272,183.49746487659124,1774.1660466940195,167.9157007062845,1787.2718245903848,191.29896768156271,1942.476904413176,177.42410237002278
2016-01-02 00:06:10,1844.975781382909,182.8075141876718,1881.969146852295,184.48110409831645,1960.3812601007453,182.616258505641,1765.4470204949735,184.50417591042392
2016-01-02 00:06:15,1795.6360306701804,186.97721166505025,1726.6114665084979,176.82479443619326,1967.2569687648813,182.97015686550836,1870.1840710194604,185.1390825604264
2016-01-02 00:06:20,1912.9932056792463,168.673727938439,1821.6646867580293,169.51923472299626,1957.6845118183974,183.8630969232193,1954.2491285164128,182.92276161309698
2016-01-02 00:06:25,1752.4422466839467,177.94774881010366,1846.1722237186864,184.50750420931746,2002.4521248717374,186.56276125640585,1797.4727482704675,180.46755481211807
2016-01-02 00:06:30,1892.7440981472712,174.94131649285893,2005.6522929212294,178.9356559452269,1815.8277240492848,182.42953906981464,1752.5003733315689,179.31106458032448
